company_id,employee_count,follower_count,time_recorded,class_employees,class_followers
1970,46289,409766,1692829514.0,High,High
95267,83,66018,1692829514.0,Medium,High
61397771,5,13,1692829563.0,Low,Low
418451,309,2654,1692829563.0,Medium,Low
6915,5797,78683,1692829563.0,High,High
2152,25435,800457,1692829563.0,High,High
94181897,2,49,1692829563.0,Low,Low
25038366,14,108,1692829563.0,Low,Low
5336314,7,508,1692829563.0,Low,Low
18449575,189,26892,1692829563.0,Medium,Medium
202287,309,2055,1692829563.0,Medium,Low
65529778,22,6411,1692829563.0,Low,Medium
7463,6323,60868,1692829563.0,High,High
162258,13221,83707,1692829563.0,High,High
162807,5125,641899,1692829563.0,High,High
81962756,5,70,1692829563.0,Low,Low
11028871,241,2403,1692829563.0,Medium,Low
28612425,14,297,1692829563.0,Low,Low
6382239,221,45001,1692829563.0,Medium,High
6638223,34,7157,1692829611.0,Low,Medium
13421086,86,13441,1692829611.0,Medium,Medium
2928642,178,2044,1692829611.0,Medium,Low
162547,8572,81923,1692829611.0,High,High
2314143,217,26267,1692829611.0,Medium,Medium
155710,58,16546,1692829611.0,Low,Medium
2124763,362,7664,1692829611.0,Medium,Medium
94079,2955,51309,1692829611.0,High,High
89686436,6,4325,1692829611.0,Low,Medium
21784,188,108455,1692829611.0,Medium,High
33125878,118,35615,1692829611.0,Medium,High
5131340,176,8749,1692829611.0,Medium,Medium
284382,809,219177,1692829611.0,Medium,High
38092727,12,670,1692829611.0,Low,Low
1967752,71,1404,1692829611.0,Medium,Low
352246,300,1539,1692829611.0,Medium,Low
3505146,67,965,1692829611.0,Low,Low
1251463,71,3679,1692829659.0,Medium,Low
31032366,31,18174,1692829659.0,Low,Medium
145137,429,6033,1692829659.0,Medium,Medium
30498,8160,68215,1692829659.0,High,High
53939277,12,46,1692829659.0,Low,Low
853789,530,7019,1692829659.0,Medium,Medium
1265059,1,1952,1692829659.0,Low,Low
211869,199,69229,1692829659.0,Medium,High
27903,104,33301,1692829659.0,Medium,High
164920,2821,81774,1692829659.0,High,High
118698,175,16015,1692829659.0,Medium,Medium
2403625,219,55822,1692829659.0,Medium,High
64969581,1,29,1692829708.0,Low,Low
1117735,1,180,1692829708.0,Low,Low
230197,47,1986,1692829708.0,Low,Low
24995091,449,1249,1692829708.0,Medium,Low
40739208,12,843,1692829708.0,Low,Low
14633226,108,2713,1692829708.0,Medium,Low
5234457,122,73929,1692829708.0,Medium,High
5260930,123,14298,1692829708.0,Medium,Medium
10841679,98,41199,1692829708.0,Medium,High
8861597,10,32,1692829708.0,Low,Low
10616113,171,63129,1692829708.0,Medium,High
104243,55,260,1692829708.0,Low,Low
280956,59,8696,1692829708.0,Low,Medium
18758749,147,47043,1692829708.0,Medium,High
35581547,63,127,1692829708.0,Low,Low
82263,42,19526,1692829708.0,Low,Medium
5084329,279,35001,1692829708.0,Medium,High
95734231,8,378,1692829757.0,Low,Low
19626,219,76591,1692829757.0,Medium,High
383369,77,72432,1692829757.0,Medium,High
290493,354,4714,1692829757.0,Medium,Medium
68951389,14,13703,1692829757.0,Low,Medium
2168893,107,37609,1692829757.0,Medium,High
26793,3498,137914,1692829757.0,High,High
22003,1068,46442,1692829757.0,High,High
2644830,22,163,1692829757.0,Low,Low
236019,215,8343,1692829757.0,Medium,Medium
4126,57799,1554360,1692829757.0,High,High
3240627,388,27594,1692829757.0,Medium,Medium
8524,8804,1000654,1692829757.0,High,High
7893064,93,7154,1692829757.0,Medium,Medium
52119691,28,1015,1692829805.0,Low,Low
210064,137255,3184299,1692829805.0,High,High
11133123,836,123815,1692829805.0,Medium,High
37476400,27,195,1692829805.0,Low,Low
10076831,16,1571,1692829805.0,Low,Low
2864539,9,5049,1692829805.0,Low,Medium
743843,85,89224,1692829805.0,Medium,High
11553420,1102,116391,1692829805.0,High,High
1158192,107,17862,1692829805.0,Medium,Medium
2121817,343,280898,1692829805.0,Medium,High
15650165,19,24,1692829805.0,Low,Low
8117,2309,554370,1692829805.0,High,High
9089,7918,431343,1692829805.0,High,High
2132152,217,2807,1692829805.0,Medium,Low
2511837,115,10041,1692829805.0,Medium,Medium
15571126,20,85,1692829805.0,Low,Low
235340,135,8739,1692829805.0,Medium,Medium
27016907,8,182,1692829805.0,Low,Low
528217,491,12000,1692829853.0,Medium,Medium
82120874,8,3981,1692829853.0,Low,Low
894315,173,5219,1692829853.0,Medium,Medium
17975937,176,22448,1692829853.0,Medium,Medium
90198358,576,31066,1692829853.0,Medium,Medium
164766,726,340697,1692829853.0,Medium,High
207697,9,24675,1692829853.0,Low,Medium
80055,137,14297,1692829853.0,Medium,Medium
27244722,59,868,1692829853.0,Low,Low
77185102,91,15165,1692829853.0,Medium,Medium
12601035,6,201,1692829853.0,Low,Low
590130,412,23462,1692829853.0,Medium,Medium
14629065,68,10421,1692829853.0,Medium,Medium
248184,748,108512,1692829853.0,Medium,High
2734,74236,2060447,1692829853.0,High,High
946733,37,4101,1692829853.0,Low,Medium
10995060,126,21650,1692829902.0,Medium,Medium
62381783,15,105,1692829902.0,Low,Low
200685,191,10635,1692829902.0,Medium,Medium
14336,2623,38434,1692829902.0,High,High
16162070,85,217,1692829902.0,Medium,Low
3618762,91,3255,1692829902.0,Medium,Low
35516710,350,1696,1692829902.0,Medium,Low
413796,126,118152,1692829902.0,Medium,High
91334459,6,103,1692829902.0,Low,Low
347685,1328,16229,1692829902.0,High,Medium
280561,779,3127,1692829902.0,Medium,Low
1135366,583,5837,1692829902.0,Medium,Medium
40894,2045,246809,1692829902.0,High,High
3163363,150,5556,1692829902.0,Medium,Medium
18613449,568,9223,1692829902.0,Medium,Medium
6405924,20,13353,1692829950.0,Low,Medium
251970,309,4065,1692829950.0,Medium,Low
34748771,1,52,1692829950.0,Low,Low
670231,8,25,1692829950.0,Low,Low
5038190,38,822,1692829950.0,Low,Low
2297840,624,71183,1692829950.0,Medium,High
10126963,364,363935,1692829950.0,Medium,High
68889,5157,270766,1692829950.0,High,High
35657035,20,196,1692829950.0,Low,Low
162999,3176,36292,1692829950.0,High,High
911430,879,22767,1692829950.0,High,Medium
11861673,45,157,1692829950.0,Low,Low
96344069,2,40,1692829950.0,Low,Low
15183489,333,57044,1692829950.0,Medium,High
76665811,15,592,1692829950.0,Low,Low
33238399,8,555,1692829950.0,Low,Low
8602,9611,285297,1692829950.0,High,High
2531104,238,115446,1692829998.0,Medium,High
3725929,76,1503,1692829998.0,Medium,Low
70915780,58,319124,1692829998.0,Low,High
3626487,56,30208,1692829998.0,Low,Medium
5236573,80,12690,1692829998.0,Medium,Medium
948229,36,8812,1692829998.0,Low,Medium
37207749,1734,11334,1692829998.0,High,Medium
1611410,239,4762,1692829998.0,Medium,Medium
10794395,1,6169,1692829998.0,Low,Medium
89581254,22,22932,1692829998.0,Low,Medium
2049094,84,20719,1692829998.0,Medium,Medium
698935,66,5963,1692829998.0,Low,Medium
66939019,5,372,1692829998.0,Low,Low
1907823,296,9922,1692829998.0,Medium,Medium
64738928,1419,193814,1692830047.0,High,High
71049308,5124,40623,1692830047.0,High,High
60836398,5,69,1692830047.0,Low,Low
10653666,34,5597,1692830047.0,Low,Medium
30116,678,13046,1692830047.0,Medium,Medium
10853673,115,35725,1692830047.0,Medium,High
25371,4932,35986,1692830047.0,High,High
52129901,19,5900,1692830047.0,Low,Medium
25066691,129,29286,1692830047.0,Medium,Medium
201351,10987,571493,1692830047.0,High,High
77153,349,4763,1692830047.0,Medium,Medium
15919280,63,800,1692830047.0,Low,Low
2420612,180,5745,1692830047.0,Medium,Medium
107021,280,56821,1692830095.0,Medium,High
13333,314,62903,1692830095.0,Medium,High
4725,44529,1312371,1692830095.0,High,High
1036445,85,2619,1692830095.0,Medium,Low
64997233,11,525,1692830095.0,Low,Low
243711,245,221386,1692830095.0,Medium,High
675578,26,187,1692830095.0,Low,Low
53971,6140,58262,1692830095.0,High,High
35495086,88,32149,1692830095.0,Medium,High
35475885,118,71949,1692830095.0,Medium,High
2985733,831,336570,1692830095.0,Medium,High
3283052,6884,135934,1692830095.0,High,High
3079692,26,433,1692830095.0,Low,Low
71015526,87,2763,1692830095.0,Medium,Low
63086,578,73769,1692830095.0,Medium,High
18715975,27,586,1692830095.0,Low,Low
13643656,49,4795,1692830144.0,Low,Medium
2890366,1324,5011,1692830144.0,High,Medium
71070208,167,6092,1692830144.0,Medium,Medium
75581097,153,75489,1692830144.0,Medium,High
3789,55806,1297457,1692830144.0,High,High
82315512,1,16,1692830144.0,Low,Low
7600286,9,1100,1692830144.0,Low,Low
956827,7,7515,1692830144.0,Low,Medium
4060,40637,1128123,1692830144.0,High,High
16090980,10,74,1692830144.0,Low,Low
28863552,14,695,1692830144.0,Low,Low
1955819,750,11870,1692830144.0,Medium,Medium
8367,765,26385,1692830144.0,Medium,Medium
310015,528,106027,1692830144.0,Medium,High
1975865,107,37212,1692830144.0,Medium,High
11021041,154,2795,1692830193.0,Medium,Low
10577525,57,5869,1692830193.0,Low,Medium
6379951,37,95424,1692830193.0,Low,High
2944478,254,17643,1692830193.0,Medium,Medium
2763211,319,6853,1692830193.0,Medium,Medium
1676298,38,2585,1692830193.0,Low,Low
91417994,19,19,1692830193.0,Low,Low
232394,76,88192,1692830193.0,Medium,High
28178724,4,136,1692830193.0,Low,Low
1939425,80,1357,1692830193.0,Medium,Low
14699670,926,122230,1692830193.0,High,High
2952162,94,1489,1692830193.0,Medium,Low
92229,22,8125,1692830193.0,Low,Medium
24999265,106,3280,1692830193.0,Medium,Low
5275,24323,565003,1692830193.0,High,High
31346550,127,31107,1692830193.0,Medium,Medium
3887035,122,10474,1692830193.0,Medium,Medium
74906914,47,44081,1692830193.0,Low,High
50215,6858,291444,1692830193.0,High,High
27207386,21,51221,1692830193.0,Low,High
4828495,721,41847,1692830193.0,Medium,High
10309372,71,59236,1692830242.0,Medium,High
2670623,14,1834,1692830242.0,Low,Low
3123217,128,180630,1692830242.0,Medium,High
3860052,2,41,1692830242.0,Low,Low
27152943,21,803,1692830242.0,Low,Low
620532,408,5170,1692830242.0,Medium,Medium
87599,322,18917,1692830242.0,Medium,Medium
80474367,2,713,1692830242.0,Low,Low
55546,222,5261,1692830242.0,Medium,Medium
3714038,67,3332,1692830242.0,Low,Low
107265,277,1248,1692830242.0,Medium,Low
16198955,297,4152,1692830242.0,Medium,Medium
40760236,0,4,1692830242.0,Low,Low
37914,1643,62739,1692830242.0,High,High
2691463,340,104766,1692830242.0,Medium,High
20468,432,24571,1692830242.0,Medium,Medium
2532635,127,91443,1692830242.0,Medium,High
2721914,1163,47201,1692830290.0,High,High
18622011,68,18666,1692830290.0,Medium,Medium
731128,271,157781,1692830290.0,Medium,High
52119,32,25243,1692830290.0,Low,Medium
1379054,124,1025,1692830290.0,Medium,Low
3598625,299,10192,1692830290.0,Medium,Medium
16388,3023,436269,1692830290.0,High,High
1805509,313,14525,1692830290.0,Medium,Medium
15231695,18,3261,1692830290.0,Low,Low
1903333,50,1666,1692830290.0,Low,Low
3817445,74,412,1692830290.0,Medium,Low
8047188,77,18583,1692830290.0,Medium,Medium
809218,1322,12549,1692830290.0,High,Medium
162528,3146,224765,1692830338.0,High,High
11294318,2,2642,1692830338.0,Low,Low
1267359,534,3335,1692830338.0,Medium,Low
70461533,4,6644,1692830338.0,Low,Medium
206415,380,1688,1692830338.0,Medium,Low
2842,18705,364115,1692830338.0,High,High
9211944,70,30786,1692830338.0,Medium,Medium
1613038,59,71217,1692830338.0,Low,High
2344502,382,23110,1692830338.0,Medium,Medium
9070,10100,108772,1692830338.0,High,High
80137739,14,6335,1692830338.0,Low,Medium
3304338,59,511,1692830338.0,Low,Low
15405878,10,47,1692830338.0,Low,Low
166572,27561,411576,1692830338.0,High,High
19076380,27,27285,1692830338.0,Low,Medium
9667,4573,35306,1692830338.0,High,High
9999119,87,6281,1692830338.0,Medium,Medium
22803,2749,56323,1692830387.0,High,High
53438162,7,639,1692830387.0,Low,Low
4023852,42,5674,1692830387.0,Low,Medium
797698,117,2897,1692830387.0,Medium,Low
9201883,152,58590,1692830387.0,Medium,High
4030966,167,4634,1692830387.0,Medium,Medium
24642,140,9275,1692830387.0,Medium,Medium
79816265,128,25221,1692830387.0,Medium,Medium
1230582,225,3830,1692830387.0,Medium,Low
27283627,69,3665,1692830387.0,Medium,Low
18421460,11,101,1692830387.0,Low,Low
10891993,24,116,1692830387.0,Low,Low
10140364,36,46709,1692830436.0,Low,High
6186466,2441,14950,1692830436.0,High,Medium
6645155,28,338,1692830436.0,Low,Low
1582517,46,7139,1692830436.0,Low,Medium
2713586,875,86880,1692830436.0,High,High
71138158,74,8160,1692830436.0,Medium,Medium
450323,80,142272,1692830436.0,Medium,High
1779663,37,4790,1692830436.0,Low,Medium
156075,489,4470,1692830436.0,Medium,Medium
3043632,67,1284,1692830436.0,Low,Low
83485822,10,16882,1692830436.0,Low,Medium
12904366,18,2106,1692830436.0,Low,Low
3045437,916,100418,1692830436.0,High,High
2397781,40,593,1692830436.0,Low,Low
93306581,16,548,1692830436.0,Low,Low
452426,1552,21706,1692830484.0,High,Medium
86813252,96901,3348128,1692830484.0,High,High
164708,2936,178450,1692830484.0,High,High
565927,470,10067,1692830484.0,Medium,Medium
2307,9644,1414897,1692830484.0,High,High
375293,113,45667,1692830484.0,Medium,High
465010,28,1122,1692830484.0,Low,Low
85691,141,2732,1692830484.0,Medium,Low
14651,529,176767,1692830484.0,Medium,High
2819,3384,264487,1692830484.0,High,High
531400,56,1053,1692830484.0,Low,Low
25071399,14,248,1692830484.0,Low,Low
462487,53,1874,1692830484.0,Low,Low
1396879,431,4976,1692830484.0,Medium,Medium
1410451,213,42734,1692830532.0,Medium,High
1759010,97,43036,1692830532.0,Medium,High
18097379,837,24466,1692830532.0,Medium,Medium
67183490,19,2874,1692830532.0,Low,Low
1984030,222,23349,1692830532.0,Medium,Medium
66436,340,30013,1692830532.0,Medium,Medium
3825965,311,23416,1692830532.0,Medium,Medium
340377,65,1747,1692830532.0,Low,Low
14562893,3002,294516,1692830532.0,High,High
1373,52371,947461,1692830532.0,High,High
146782,121,101475,1692830532.0,Medium,High
79011799,26,31152,1692830532.0,Low,Medium
10612451,37,13192,1692830532.0,Low,Medium
224006,6039,1475414,1692830532.0,High,High
1756,234109,5294206,1692830532.0,High,High
13275448,166,7844,1692830581.0,Medium,Medium
2393241,35,35522,1692830581.0,Low,High
254975,280,3209,1692830581.0,Medium,Low
24775193,109,6990,1692830581.0,Medium,Medium
89143472,2,4,1692830581.0,Low,Low
13271269,77,11691,1692830581.0,Medium,Medium
80976980,39,16249,1692830581.0,Low,Medium
5214874,11,168,1692830581.0,Low,Low
2214751,51,2307,1692830581.0,Low,Low
11506900,617,26688,1692830581.0,Medium,Medium
25715,1283,25600,1692830581.0,High,Medium
19902,77,18668,1692830581.0,Medium,Medium
10287094,9,1070,1692830581.0,Low,Low
16124699,7,249,1692830581.0,Low,Low
10592265,188,1982,1692830581.0,Medium,Low
18802934,47,6236,1692830629.0,Low,Medium
388480,1235,118555,1692830629.0,High,High
79140061,15,985,1692830629.0,Low,Low
13268908,1837,388268,1692830629.0,High,High
3956151,11,205,1692830629.0,Low,Low
12158,224,58505,1692830629.0,Medium,High
3543707,66,799,1692830629.0,Low,Low
50861,607,99285,1692830629.0,Medium,High
164376,6541,304819,1692830629.0,High,High
23381991,5,41,1692830629.0,Low,Low
65447738,13,1265,1692830629.0,Low,Low
74907162,99,91,1692830629.0,Medium,Low
19114904,49,3610,1692830629.0,Low,Low
63757,494,5936,1692830677.0,Medium,Medium
53388446,398,3520,1692830677.0,Medium,Low
60577,82,7697,1692830677.0,Medium,Medium
69126564,4,981,1692830677.0,Low,Low
5973,5584,188277,1692830677.0,High,High
3797960,159,22961,1692830677.0,Medium,Medium
2781211,32,115,1692830677.0,Low,Low
648141,334,11044,1692830677.0,Medium,Medium
3607929,450,36999,1692830677.0,Medium,High
923923,84,122219,1692830677.0,Medium,High
14377562,857,120799,1692830677.0,Medium,High
90443935,1,217,1692830677.0,Low,Low
15716973,48,495,1692830726.0,Low,Low
18045394,103,30867,1692830726.0,Medium,Medium
31069139,78,11806,1692830726.0,Medium,Medium
28125525,18,401,1692830726.0,Low,Low
11187415,28,17362,1692830726.0,Low,Medium
16114128,3,186,1692830726.0,Low,Low
80041434,6,506,1692830726.0,Low,Low
1766119,15,1688,1692830726.0,Low,Low
3741,16494,1390143,1692830726.0,High,High
14030408,6,4894,1692830726.0,Low,Medium
49025,514,19272,1692830726.0,Medium,Medium
79474163,9,83,1692830726.0,Low,Low
334661,33,1942,1692830726.0,Low,Low
2794879,55,11684,1692830726.0,Low,Medium
1194847,383,1519,1692830775.0,Medium,Low
2468875,220,43983,1692830775.0,Medium,High
69234316,6055,65679,1692830775.0,High,High
521122,543,193272,1692830775.0,Medium,High
1763822,18,18,1692830775.0,Low,Low
35513424,173,487306,1692830775.0,Medium,High
42763316,2,523,1692830775.0,Low,Low
26792,745,35821,1692830775.0,Medium,High
97696,20,537,1692830775.0,Low,Low
1486134,797,10067,1692830775.0,Medium,Medium
8211,68212,246149,1692830775.0,High,High
6627430,15,320,1692830775.0,Low,Low
3711385,228,3344,1692830775.0,Medium,Low
84813880,19,1103,1692830775.0,Low,Low
19520,2598,184366,1692830775.0,High,High
670462,280,33089,1692830824.0,Medium,High
10500736,25,122,1692830824.0,Low,Low
11301702,36,1882,1692830824.0,Low,Low
20167,809,20889,1692830824.0,Medium,Medium
34704,5413,27171,1692830824.0,High,Medium
19540,11563,42180,1692830824.0,High,High
218019,1182,6697,1692830824.0,High,Medium
15283,14233,140328,1692830824.0,High,High
5968,2963,41372,1692830824.0,High,High
4235104,639,13105,1692830824.0,Medium,Medium
5061855,392,1734,1692830824.0,Medium,Low
43577,319,27124,1692830824.0,Medium,Medium
828170,135,69746,1692830824.0,Medium,High
1003064,59,50133,1692830824.0,Low,High
7655,8537,159103,1692830824.0,High,High
508963,4663,75106,1692830824.0,High,High
10089202,403,12107,1692830872.0,Medium,Medium
2910116,323,2161,1692830872.0,Medium,Low
35135,180,75503,1692830872.0,Medium,High
2646,414726,4496677,1692830872.0,High,High
30238039,9,13502,1692830872.0,Low,Medium
12770,30894,952694,1692830872.0,High,High
157237,12746,364714,1692830872.0,High,High
20489,550,17484,1692830872.0,Medium,Medium
15630448,18,173,1692830872.0,Low,Low
18861876,126,3951,1692830872.0,Medium,Low
564726,348,8917,1692830872.0,Medium,Medium
